MemberList,Uin,UserName,NickName,HeadImgUrl,ContactFlag,MemberCount,RemarkName,HideInputBarFlag,Sex,Signature,VerifyFlag,OwnerUin,PYInitial,PYQuanPin,RemarkPYInitial,RemarkPYQuanPin,StarFriend,AppAccountFlag,Statues,AttrStatus,Province,City,Alias,SnsFlag,UniFriend,DisplayName,ChatRoomId,KeyWord,EncryChatRoomId,IsOwner
[],0,@ae111208cd842e8f83b4f9f062fcde0e,湖南省博物馆,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=650882936&username=@ae111208cd842e8f83b4f9f062fcde0e&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,3,0,,0,0,这里有活动、展览，这里有历史、艺术。这里是湖南省博物馆，带您探索神奇的马王堆，欣赏精美的商周青铜， 把玩诗情画意的长沙窑瓷，品味厚重的历史与文明。,24,0,HNSBWG,hunashengbowuguan,,,0,0,0,0,湖南,,,0,0,,0,gh_,,0
[],0,@ae8bdec07701ba437981dbfcd42f3afe,这呢,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=650891001&username=@ae8bdec07701ba437981dbfcd42f3afe&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,这呢，生活实验室,8,0,ZN,zhene,,,0,0,0,0,北京,朝阳,,0,0,,0,gh_,,0
[],0,@5e3938aca632482ba5642ebee32432d0,微软云笔记,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=650891139&username=@5e3938aca632482ba5642ebee32432d0&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,TA可以帮助你保存朋友圈文章、图片和小视频至微软的云笔记产品OneNote中，你还能通过与它对话随时随地记录你的心情，更有大量优质系列笔记不定期推送分享呦！,24,0,WRYBJ,weiruanyunbiji,,,0,0,0,0,北京,海淀,,0,0,,0,gh_,,0
[],0,@568d967aca758f41b9403dc148191980,中国禁毒,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=650892160&username=@568d967aca758f41b9403dc148191980&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,3,0,,0,0,国家禁毒委员会办公室官方微信平台，发布权威禁毒资讯，普及毒品预防知识，提供禁毒专业服务。,24,0,ZGJD,zhongguojindu,,,0,0,0,0,北京,东城,,0,0,,0,gh_,,0
[],0,@878dddd77bbdd78b7b9b8374f1fb6aa4,玩家一号,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=650892246&username=@878dddd77bbdd78b7b9b8374f1fb6aa4&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,推荐酷炫的VR/AR产品,8,0,WJYH,wanjiayihao,,,0,0,0,0,广东,深圳,,0,0,,0,gh_,,0
[],0,@e5e9072ba44c2a2183103e42d0181759,ZUO设计,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=650893141&username=@e5e9072ba44c2a2183103e42d0181759&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,好物丨趣闻丨知识，设计力Max的种草神器。好设计，终将成为你的日常。,8,0,ZUOSJ,ZUOsheji,,,0,0,0,0,上海,杨浦,,0,0,,0,gh_,,0
[],0,@966057bccf70fd37bdd632a03a492537,纪录片狂爱者,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=650894312&username=@966057bccf70fd37bdd632a03a492537&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,3,0,,0,0,纪录片分享与交流，增长见闻！开启一段快乐旅程。,8,0,JLPKAZ,jilupiankuangaizhe,,,0,0,0,0,福建,厦门,,0,0,,0,gh_,,0
[],0,@a79219f3586e313f50a029f03498d1f6,微论坛,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=650894322&username=@a79219f3586e313f50a029f03498d1f6&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,3,0,,0,0,手机上的论坛登录,24,0,WLT,weiluntan,,,0,0,0,0,北京,海淀,,0,0,,0,gh_,,0
[],0,@2c3eb7ea864b246a4404aef5b574d234,毕节小郎酒,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=650897679&username=@2c3eb7ea864b246a4404aef5b574d234&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,3,0,,0,0,这里有小郎酒的最新动态，以及“醉美老板娘”评选活动的动态，关注毕节小郎酒，惊喜多多哦！,8,0,BJXLJ,bijiexiaolangjiu,,,0,0,0,0,贵州,毕节,,0,0,,0,gh_,,0
[],0,@2292b9d1ef4887f914788c0e7223b636,不易数学,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=650897784&username=@2292b9d1ef4887f914788c0e7223b636&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,3,0,,0,0,分享数学视频和数学原创文章，杜绝应试，还原最初的数学。,8,0,BYSX,buyishuxue,,,0,0,0,0,陕西,西安,,0,0,,0,gh_,,0
[],0,@deb827cccfdae1952c094f70aceb26f6,陈柏龄的酱油台,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=650899622&username=@deb827cccfdae1952c094f70aceb26f6&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,3,0,,0,0,每周五更新。这是一个「一直被抄袭，从未被超越」的健身账号，致力于通俗有趣的健身科普。,8,0,CBLDJYT,chenbailingdejiangyoutai,,,0,0,0,0,福建,福州,,0,0,,0,gh_,,0
[],0,@689953bff28dc794ecffceb433bb0584,虎柔的体育世界,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=650899627&username=@689953bff28dc794ecffceb433bb0584&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,3,0,,0,0,"HuRou Strength &amp; Conditioning, the Brand ""HRSC ""  Best Fitness Crew in CHINA.",8,0,HRDTYSJ,huroudetiyushijie,,,0,0,0,0,广东,广州,,0,0,,0,gh_,,0
[],0,@90dac5a25115438941fa0088a53d850a,史蒂夫的玩具店,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=650901557&username=@90dac5a25115438941fa0088a53d850a&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,3,0,,0,0,发现那些我们想要，未曾拥有过的智能好货！,8,0,SDFDWJD,shidifudewanjudian,,,0,0,0,0,北京,海淀,,0,0,,0,gh_,,0
[],0,@4b8b4c4f4b60e725d2d9dfed1c9a5d9b,龙爪槐守望者,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=650901706&username=@4b8b4c4f4b60e725d2d9dfed1c9a5d9b&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,3,0,,0,0,《这个控件叫什么》专题作者，写原创的交互文章。一个帮助交互设计师成长的互联网传说。,8,0,LZHSWZ,longzhaohuaishouwangzhe,,,0,0,0,0,湖南,长沙,,0,0,,0,gh_,,0
[],0,@6a9ddcf4bab5b83a82cf1de55f2c5b28,这届百度公关,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=650905616&username=@6a9ddcf4bab5b83a82cf1de55f2c5b28&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,3,0,,0,0,我们就是大家觉得不太行的这届百度公关 ?_?,8,0,ZJBDGG,zhejiebaidugongguan,,,0,0,0,0,北京,海淀,,0,0,,0,gh_,,0
[],0,@e6aad2aad71827c1d7c1e1045a89f68b,幕后产品,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=650907803&username=@e6aad2aad71827c1d7c1e1045a89f68b&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,3,0,,0,0,我是网易云音乐的产品经理王诗沐，在这里分享自己的互联网经验心得。,8,0,MHCP,muhouchanpin,,,0,0,0,0,浙江,杭州,,0,0,,0,gh_,,0
[],0,@1ce8b310e0058671c9c5f932ae0526f1,李松蔚,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=650908079&username=@1ce8b310e0058671c9c5f932ae0526f1&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,3,0,,0,0,湖畔贩水,8,0,LSW,lisongwei,,,0,0,0,0,北京,朝阳,,0,0,,0,gh_,,0
[],0,@acc5fa08806256570f4ed52c55a48f87,数字化企业,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=650908418&username=@acc5fa08806256570f4ed52c55a48f87&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,3,0,,0,0,"e-works数字化企业网是中国领先的信息化网络媒体、服务和研究机构。网罗天下前沿科技，专注""智""造、深谙IT、聊点技术、谈些管理，每日干货不停歇，做对您有趣有用的优质学习帮手！",24,0,SZHQY,shuzihuaqiye,,,0,0,0,0,湖北,武汉,,0,0,,0,gh_,,0
[],0,@6096580bc59faa8930d317db7d30146b,广工艺设研究生会,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=650911776&username=@6096580bc59faa8930d317db7d30146b&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,3,0,,0,0,广东工业大学艺术与设计学院研究生分会：至上广研，为学院每位研究生服务。不定期推送学术讲座、工作坊、学院通知等信息。,8,0,GGYSYJSH,guanggongyisheyanjiushenghui,,,0,0,0,0,广东,广州,,0,0,,0,gh_,,0
[],0,@4fa6c954b1165287ce0f481f9638938d,雷思海,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=650912931&username=@4fa6c954b1165287ce0f481f9638938d&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,3,0,,0,0,在这里与朋友们谈谈货币、资本、趋势、道......,8,0,LSH,leisaihai,,,0,0,0,0,北京,西城,,0,0,,0,gh_,,0
[],0,@659afe2678725c1fd4b102d7646a4cb8,广东工大艺设,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=650914631&username=@659afe2678725c1fd4b102d7646a4cb8&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,3,0,,0,0,校园公益服务,8,0,GDGDYS,guangdonggongdayishe,,,0,0,0,0,广东,广州,,0,0,,0,gh_,,0
[],0,@7661eed30facd6621c27439fe3a00976,腾讯开放平台,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=650915764&username=@7661eed30facd6621c27439fe3a00976&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,3,0,,0,0, ,24,0,TXKFPT,tengxunkaifangpingtai,,,0,0,0,0,广东,深圳,,0,0,,0,gh_,,0
[],0,@44f5a6a780b5de1524042c0aaef1c596,广州图书馆,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=650915838&username=@44f5a6a780b5de1524042c0aaef1c596&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,3,0,,0,0,为广州图书馆读者提供书目查询，图书续借，馆内信息发布等服务,24,0,GZTSG,guangzhoutushuguan,,,0,0,0,0,广东,广州,,0,0,,0,gh_,,0
[],0,@b62e4d402dc7c9e32dfd7b6950a301d3,WPS办公助手,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=650916630&username=@b62e4d402dc7c9e32dfd7b6950a301d3&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,3,0,,0,0,在微信上了解WPS动态，使用WPS产品服务，登录您的账号进行个人和企业的管理。,24,0,WPSBGZS,WPSbangongzhushou,,,0,0,0,0,广东,珠海,,0,0,,0,gh_,,0
[],0,@3993b24fc4bb192b6cc2e0a883b66723,迪卡侬,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=650922625&username=@3993b24fc4bb192b6cc2e0a883b66723&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,3,0,,0,0,迪卡侬官方服务号。迪卡侬源自欧洲，全球领先的体育用品零售商。自2003年进入中国，现已有200多家商场。我们提供近35000种运动产品，涵盖80余种运动。,24,0,DKN,dikanong,,,0,0,0,0,上海,,,0,0,,0,gh_,,0
[],0,@2730cf3f0cfcc69140ebce045bab7a28,广州市越秀公园,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=650930814&username=@2730cf3f0cfcc69140ebce045bab7a28&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,3,0,,0,0,及时获取广州市越秀公园最新旅游咨询，包括最新活动、景点介绍、服务内容等信息发布咨询平台。,24,0,GZSYXGY,guangzhoushiyuexiugongyuan,,,0,0,0,0,广东,广州,,0,0,,0,gh_,,0
[],0,@aa07e10fa7333d8fa094e35d53798834,广工校研会,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=650909237&username=@aa07e10fa7333d8fa094e35d53798834&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,提供广东工业大学研究生会的最新消息和动态，为大家提供一个全面的学习平台。,8,0,GGJYH,guanggongjiaoyanhui,,,0,0,0,0,广东,广州,,0,0,,0,gh_,,0
[],0,@fe8c9e3c2847a04ab371f9ea083877de,58同城,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=622700625&username=@fe8c9e3c2847a04ab371f9ea083877de&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,3,0,,0,0,关注58同城官方微信公众号，随时查找本地生活服务，系统消息第一时间通知，智能推荐你想找的信息，交易信息随时在线推送，抢先体验活动！,24,0,58TC,58tongcheng,,,0,0,0,0,北京,朝阳,,0,0,,0,gh_,,0
[],0,@d6e7a027c417b10d8484cb32c0f088b1,麻瓜编程,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=650937766&username=@d6e7a027c417b10d8484cb32c0f088b1&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,如果你看别的编程教程看不懂、学不会，那你应该看看我们的教程。我们帮小白找到高效学习编程的捷径，真正把编程用起来。,24,0,MGBC,maguabiancheng,,,0,0,0,0,北京,朝阳,,0,0,,0,gh_,,0
[],0,@269d3200839c08d7d7c240b0d5149946,移步客,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=650942274&username=@269d3200839c08d7d7c240b0d5149946&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,想看电子书，就找移步客！,8,0,YBK,yibuke,,,0,0,0,0,北京,西城,,0,0,,0,gh_,,0
[],0,@6537906e0645e7ecf4e9f182e618d40d,顺丰速运,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=650844786&username=@6537906e0645e7ecf4e9f182e618d40d&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,3,0,,0,0,最便捷的顺丰速运自助服务平台。下单寄件， 及时追踪快件状态，主动推送路由信息，同时订单管理、地址簿管理让您放心、舒心。我们一直在努力！,24,0,SFSY,shunfengsuyun,,,0,0,0,0,广东,深圳,,0,0,,0,gh_,,0
[],0,@83afa1fe165af7587176a09c5713cc31,宝驾出行,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=633548889&username=@83afa1fe165af7587176a09c5713cc31&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,3,0,,0,0,宝驾出行：国内最早搭建的汽车共享平台，致力于打造驾车出行的共享网络（http://www.baojia.com）。通过App预定、取车、交车、支付等环节，连接厂商、汽车租赁企业、租客、车东、充电桩企业等，推动汽车分时租赁，实现智慧交通出行。,24,0,BJCX,baojiachuxing,,,0,0,0,0,北京,海淀,,0,0,,0,gh_,,0
[],0,@a0af26abad88f1ef01abb2a26ca6a36d,AI世代,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=650942690&username=@a0af26abad88f1ef01abb2a26ca6a36d&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,腾讯科技旗下人工智能领域垂直微信公众号。,8,0,AISD,AIshidai,,,0,0,0,0,,,,0,0,,0,gh_,,0
[],0,@3036112e3fc7026806f926677e226ad0,神经科学,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=650945409&username=@3036112e3fc7026806f926677e226ad0&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,关注神经科学，但不要那么严肃嘛~会有严萌严萌的神经科学科普知识，同时还有最新出炉的各种脑科学新消息。（知乎专栏神经科学）,8,0,SJKX,shenjingkexue,,,0,0,0,0,England,London,,0,0,,0,gh_,,0
[],0,@d36d656e10a1984ec630a8e1a4286103,奇迹健身区庄店,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=650945577&username=@d36d656e10a1984ec630a8e1a4286103&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,这里是区庄奇迹健身官方平台，我们将竭诚向您传递会所的信息通知，以及运动与健康咨询。,8,0,QJJSOZD,qijijianshenouzhuangdian,,,0,0,0,0,广东,广州,,0,0,,0,gh_,,0
[],0,@070d8619be96738c30de8cb5f1669727,ofo小黄车,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=650947755&username=@070d8619be96738c30de8cb5f1669727&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,ofo共享单车官方服务号。作为全球最大的无桩共享单车平台，ofo一直致力于提供最便捷的城市出行服务。,24,0,OFOXHC,ofoxiaohuangche,,,0,0,0,0,北京,海淀,,0,0,,0,gh_,,0
[],0,@7b2c983fa4fcea448d915041a15fe6c9,友宝乐园,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=650948481&username=@7b2c983fa4fcea448d915041a15fe6c9&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,3,0,,0,0,邀好友，玩游戏，拼运气，赢好礼。,24,0,YBYY,youbaoyueyuan,,,0,0,0,0,北京,朝阳,,0,0,,0,gh_,,0
[],0,@9af39ea7955484890347471c5f1ebfbf,亚马逊Kindle服务号,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=625264368&username=@9af39ea7955484890347471c5f1ebfbf&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,3,0,,0,0,亚马逊Kindle服务号，提供关于Kindle的一手资讯；支持点对点的Kindle服务咨询，包括购买、操作、维修指南；电子书推荐；以及产品在线购买等。,24,0,YMXKINDLEFWH,yamaxunKindlefuwuhao,,,0,0,0,0,北京,东城,,0,0,,0,gh_,,0
[],0,@876195a090b037e8bb3ae33f74c51fbb,中科院神经科学研究所,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=650952708&username=@876195a090b037e8bb3ae33f74c51fbb&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,介绍神经科学的基本知识、最新科研成果、科研平台建设情况、科研氛围、相关改革举措等，为公众提供一个了解神经科学知识和中科院神经所发展改革动态的平台。,24,0,ZKYSJKXYJS,zhongkeyuanshenjingkexueyanjiusuo,,,0,0,0,0,上海,徐汇,,0,0,,0,gh_,,0
[],0,@80a968a6d20b81cb16206b3d275b7775,滴滴出行服务号,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=623823745&username=@80a968a6d20b81cb16206b3d275b7775&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,3,0,,0,0,滴滴出行是全球领先的移动出行平台；为超过4亿用户提供出租车、专车、快车、顺风车、豪华车、公交、小巴、代驾、租车、企业级、共享单车等全面的出行服务。,24,0,DDCXFWH,didichuxingfuwuhao,,,0,0,0,0,北京,海淀,,0,0,,0,gh_,,0
[],0,@da2a8f865a26bbc4fb0f35e37e4cd25c,肯德基,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=650955082&username=@da2a8f865a26bbc4fb0f35e37e4cd25c&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,随时随地获取KFC优惠券、最新产品和活动信息,24,0,KDJ,kendeji,,,0,0,0,0,上海,徐汇,,0,0,,0,gh_,,0
[],0,@86ca87c214702eaad9090b4c521bcb19,陈曦Stanley的摄影视界,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=650957925&username=@86ca87c214702eaad9090b4c521bcb19&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,和你一起见证世界最美的景色，分享照片和旅行背后的故事。提供详尽的摄影技巧和旅行攻略。数码单反，手机，GoPro，航拍器，天上地下，无孔不入。摄影观，器材，前期拍摄，后期处理，无所不谈。向整个世界证明我们来过。,8,0,CXSTANLEYDSYSJ,chenxiStanleydesheyingshijie,,,0,0,0,0,Michigan,Ann Arbor,,0,0,,0,gh_,,0
[],0,@4a357277df1f6ab52909188c93034664,腾讯数码,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=650958953&username=@4a357277df1f6ab52909188c93034664&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,新鲜的热门资讯，详尽的一手评测，丰富的使用技巧，你要的数码尽在于此。,24,0,TXSM,tengxunshuma,,,0,0,0,0,北京,海淀,,0,0,,0,gh_,,0
[],0,@f6a4a85f0da69d6500ea4daac259f16a,滴滴共享汽车,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=650959339&username=@f6a4a85f0da69d6500ea4daac259f16a&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,不拥有一辆车，但随时可以开走一辆车。,24,0,DDGXQC,didigongxiangqiche,,,0,0,0,0,北京,海淀,,0,0,,0,gh_,,0
[],0,@8e3b306cff269c6474aa347387221fea,findlab,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=650960622&username=@8e3b306cff269c6474aa347387221fea&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,“未来信息网络与数据实验室”（F.I.N.D. Lab）科研信息发布,8,0,FINDLAB,findlab,,,0,0,0,0,广东,广州,,0,0,,0,gh_,,0
[],0,@254593c062fef188729ad2fa61079391,一个程序员的日常,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=650961205&username=@254593c062fef188729ad2fa61079391&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,用程序员的方式看世界。,8,0,YGCXYDRC,yigechengxuyuanderichang,,,0,0,0,0,江苏,南京,,0,0,,0,gh_,,0
[],0,@f5f676b7dfdd27918a8a7fe095f09d84,广州移动掌上服务厅,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=650961297&username=@f5f676b7dfdd27918a8a7fe095f09d84&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,3,0,,0,0,广州移动官方服务号，提供服务厅预约，话费、流量、套餐实时查询，各类移动业务便捷办理。,24,0,GZYDZSFWT,guangzhouyidongzhangshangfuwuting,,,0,0,0,0,广东,广州,,0,0,,0,gh_,,0
[],0,@107a84b798b8437105642cd5b35d58f8,认知与UI设计,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=650962202&username=@107a84b798b8437105642cd5b35d58f8&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,主要从认知角度阐述设计理念和方法，为广大UI设计师，工业设计师，以及设计爱好者等提供服务,8,0,RZYUISJ,renzhiyuUIsheji,,,0,0,0,0,北京,海淀,,0,0,,0,gh_,,0
[],0,@d35da8f3ce3e72d23bbbcbce8dfe0fd8,SOTON数据分析,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=650963242&username=@d35da8f3ce3e72d23bbbcbce8dfe0fd8&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,"Hi, 我们是SOTON数据挖掘团队，专注于带领大家零基础学习数据分析。在这里你将实现从菜鸟到专家的逾越。有梦想，出奇迹！",8,0,SOTONSJFX,SOTONshujufenxi,,,0,0,0,0,上海,浦东新区,,0,0,,0,gh_,,0
[],0,@33c1ba095df7d43191d478951a4523be,人人都是产品经理,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=650963486&username=@33c1ba095df7d43191d478951a4523be&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,产品经理不再是一个单纯的职位，而是一种思维方式，这种思维是所有互联网人必备的，做互联网的人不能不懂产品，关注产品，改变生活。,24,0,RRDSCPJL,renrendushichanpinjingli,,,0,0,0,0,上海,浦东新区,,0,0,,0,gh_,,0
[],0,@f0ce0dab8c56a055970dc294ace20ede,Brain,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=650968007&username=@f0ce0dab8c56a055970dc294ace20ede&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,在大家还以为我们对大脑一无所知的时候，脑神经学已经破译了解读思维的密码,24,0,BRAIN,Brain,,,0,0,0,0,北京,朝阳,,0,0,,0,gh_,,0
[],0,@dca608d7069db26ce703e73b2ade09b1,联想服务,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=650968264&username=@dca608d7069db26ce703e73b2ade09b1&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,联想官方售后服务，24小时咨询服务，海量电脑使用技巧，线上线下一体化专业维修，周周惠员福利~更有ThinkPad专属服务，王嘉尔小哥哥好爱的小新电脑加持，猛戳加入吧！,24,0,LXFW,lianxiangfuwu,,,0,0,0,0,北京,海淀,,0,0,,0,gh_,,0
[],0,@1f182e2c7f32edc05aaf20b02477857b267736a8fbe17ab9b771761814bf6fb6,腾讯大讲堂,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=650973508&username=@1f182e2c7f32edc05aaf20b02477857b267736a8fbe17ab9b771761814bf6fb6&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,给成长加点料！,24,0,TXDJT,tengxundajiangtang,,,0,0,0,0,广东,深圳,,0,0,,0,,,0
[],0,@77c40fb03bd4cd007e8dd6e8f78c3ce8,用盐有点咸,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=650976293&username=@77c40fb03bd4cd007e8dd6e8f78c3ce8&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,嘿，一群来自网易产品发展部的用户研究媛（猿）在此等你。我们将平时严谨扎实的项目工作，形成清新有料的干货分享出来，有方法、有案例、还有关于产品行业的思考。希望能聚集更多互联网的有心人，带来有趣有用的洞察。,8,0,YYYDX,yongyanyoudianxian,,,0,0,0,0,浙江,杭州,,0,0,,0,gh_,,0
[],0,@4c585740bb4cf5dc61ba854a1beafee2,Iconfont,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=650977302&username=@4c585740bb4cf5dc61ba854a1beafee2&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,矢量技术交流、分享、学习平台,8,0,ICONFONT,Iconfont,,,0,0,0,0,浙江,杭州,,0,0,,0,gh_,,0
[],0,@dd0800911432945f9d0ce6bd12e9627c,广东工业大学研究生院,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=650977652&username=@dd0800911432945f9d0ce6bd12e9627c&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,及时发布广东工业大学研究生院官方信息，提高研究生培养教育宣传力度。便于外界及时获取研究生招生、培养、管理、学位授予、导师管理等方面的信息。,24,0,GDGYDXYJSY,guangdonggongyedaxueyanjiushengyuan,,,0,0,0,0,广东,广州,,0,0,,0,gh_,,0
